17.54,16,109.1
17.36,14,91.8
14.67,14,96.8
17.54,15,101.2
14.87,15,98.3
14.42,15,89.5
16.78,16,109.5
15.15,16,97.8
17.95,14,94.2
17.4,14,97.9
25.02,28,416.9
16.7,15,100.5
18.15,15,93.4
15.01,15,99
14.98,15,97.5
15.07,16,106
16.32,17,108.6
15.66,13,97.2
17.14,15,89.3
15.38,15,104.5
16.39,13,90.1
16.76,14,96.4
17.69,15,108.3
30.93,29,495.1
15.76,15,99
18.44,15,94.8
14.98,16,122.7
14.71,15,92.5
15.99,16,102.5
16.89,15,98.9
14.08,16,94.8
16,15,87.5
17.58,16,108.1
17.18,15,89.5
15.04,15,94
14.92,15,95.6
37.46,30,553.5
13.15,16,96.9
12.93,15,86.3
13.59,15,99.4
15.54,15,92.5
14.22,15,102.3
16.55,15,100.6
14.98,14,107.5
14.81,15,92.5
14.26,18,112.9
14.63,14,88.9
14.31,14,103.3
13.88,15,87.9
32.16,30,573
14.61,15,107.3
15.73,14,96.1
16.3,16,105.9
14.95,15,93.7
14.16,14,102.5
15.12,16,98.2
14.62,15,102
14.53,15,96.6
16.88,16,97.4
15.34,16,96.7
17.72,14,110.8
15.36,15,95.1
13.75,15,99.5
15.27,16,84.4
15.45,16,111.1
17.12,15,100.9
16.87,16,98
15.62,16,93.3
18.14,15,102.3
19.73,13,95.4
21.66,14,108.3
22.08,15,94.6
24.41,14,97.7
23.43,15,93.6
30.33,29,513.8
27.82,13,99.8
20.25,14,83.9
24.85,14,90.9
23.73,15,83.3
23.91,14,102.7
25.49,15,87.1
23.13,14,91.2
24.91,14,92
19.57,16,103.8
23.54,15,90.2
18.25,14,102.8
23.12,15,91
30.1,29,514.7
27.73,15,99.3
45.22,14,93
24.64,14,96.5
24.13,14,92.4
24.48,16,101.1
24.51,14,98.8
29.95,14,95.8
26.91,16,93
24.57,14,93.5
23.05,15,95.3
25.12,14,101.4
24.54,15,96.6
28.17,27,500.5
23.88,14,100
25.12,15,99.9
24.95,15,112.8
24.93,14,93.5
24.81,14,104.9
20.2,14,97.2
20.14,14,102.1
20.89,16,101
19.1,14,104.2
21.44,15,95.4
21.75,15,112.9
20.41,15,103.9
22.66,15,107.3
20.97,14,99.1
20.09,16,108.1
20.05,12,106.2
16.51,15,106.9
18.32,16,109.4
20.86,16,105
21.81,14,99
21.43,16,117.9
20.06,15,102.7
20.86,16,110.9
22.24,16,104.7
20.55,14,105.2
21.18,15,89.1
25.13,15,108.8
22.78,14,96.8
22.26,15,108
25.11,15,111.1
19.96,15,99
22.74,15,93
22.15,15,106.5
20.91,16,99.6
23.21,16,105.1
20.52,15,100.8
23.63,15,106.8
11.43,28,893.9
21.85,14,100.4
21.44,17,115.5
21.8,14,101.5
19.48,17,109.2
19.34,16,104.3
21.57,14,105
23.4,17,693
22.18,16,109.6
25.24,15,103.2
22.94,14,102
24.04,16,100.3
25.82,16,101.8
23.79,15,93.6
22.11,14,107
23.09,16,104.8
25.25,15,109.6
23.48,16,91.9
25.92,16,103.3
27.78,15,101.1
17.91,16,99.6
22.62,14,90.4
21.82,15,91
26.11,15,90.9
22.95,16,110.3
19.39,15,87.8
21.2,14,93.3
21.73,16,94.8
19.68,15,90.8
28.15,15,91.5
28.22,15,101.2
27.42,15,95.8
27.73,15,105.9
29.79,15,107.3
28.63,16,100.1
25.23,14,89.4
30.84,18,666.7
22.81,14,100.3
25.94,15,111
25.11,16,106.3
26.16,15,100.3
24.26,16,101.3
24.74,15,102.1
18.01,16,95.1
22.83,16,104.1
21.72,17,102.6
25.03,15,111.5
25.12,16,110.5
13.88,16,95.3
6.43,25,169.9
15.98,16,98.9
13.6,16,96
14.78,15,93.1
17.06,16,107
15.94,16,90.5
17.21,15,95
17.61,15,90.8
8.25,18,90
13.57,16,96.3
11.27,17,84.8
15,17,91.5
13.05,15,98.5
6.48,25,278.5
19.7,15,96.3
18.43,17,105.2
23.45,15,94.5
19.22,16,102.3
19.66,15,100.6
18.58,16,388.2
19.28,16,96.1
21.91,16,170.2
21.86,14,117.5
22.79,16,115.1
20.74,16,102.6
17.78,15,112.6
12.68,25,178.4
17.03,16,99.6
20.51,15,112.3
19.33,17,91.9
23.04,17,108.5
23.67,16,94.1
17.82,15,98
19.36,15,90.1
22.16,16,96.7
24.13,14,92.6
22.8,16,113.8
28.89,17,107.3
21.36,16,112.1
10.81,25,276
11.29,16,105.7
12.05,16,121
12.27,17,128
14.72,17,209.8
13.41,19,226.6
13.08,17,219.9
13.91,15,224.8
13.55,19,251.5
14,17,221.3
14.2,17,236.3
12.8,17,225.4
20.6,17,345.1
6.89,24,168.8
13.04,18,192
14.12,17,214.4
13.74,16,240.2
14.96,17,223
12.69,20,225
12.55,17,221.6
14.15,17,224.4
13.88,19,234.1
11.8,16,200.9
11.6,18,187.5
9.64,20,144.2
9.45,18,131.4
6.66,25,169.5
8.43,18,113
5.88,19,115.4
3.21,18,68.1
2.06,17,61.5
2.1,18,60
7.44,18,72.6
3.87,17,79.4
6.03,17,66.2
4.91,16,52.3
5.73,17,61.9
4.89,17,58.4
6.97,25,225.6
5.97,17,258.3
5.42,17,59.4
10.56,17,86.8
11.76,16,89.1
12.27,17,92.4
12.39,18,100.9
12.84,16,97
12.74,16,97.1
12.44,17,103.1
11.38,16,88.5
11.26,17,92.6
12.22,17,91.9
10.03,18,96.4
7.05,25,497.4
9.69,16,84.2
9,19,92.4
9.62,16,87.9
9.55,17,103.8
10.06,18,92.4
9.3,17,98.8
8.83,17,85.2
9.99,17,104.6
12.12,18,101.1
8.6,17,90
8.37,19,87.9
8.87,16,96.7
8.33,25,189.6
9.63,16,88.4
9.13,18,102.8
9.07,16,87.5
7.89,17,87.9
8.17,17,84.4
8.12,18,90.9
7.52,16,79.2
8.49,18,89.3
8.6,16,83.9
9.04,16,98.9
8.78,17,89.8
15.8,27,265.7
8.73,16,97.4
8.35,15,87.4
8.64,15,96.6
8.07,16,84.1
9.11,18,102.7
8.85,18,86.9
8.25,17,85.5
9.49,16,98.8
8.69,18,108
8.85,15,137.9
8.81,17,97.3
7.69,16,89.5
24.36,27,368.3
8.33,16,93
7.57,16,90.6
8.1,15,97.1
9.07,16,94.5
7.7,15,96.4
8.38,16,96.1
8.61,17,97
8.69,15,94.8
8.74,16,95.3
8.8,17,86.9
9.74,16,103.4
10.45,16,98.4
31.97,29,476.3
9.05,16,106.9
8.33,17,88.8
7.92,16,102
8.42,16,90.6
7.42,17,91.6
7.03,15,79.1
7.94,14,89.7
9.23,15,93.3
9.75,16,99.8
10.32,14,95.2
9.12,15,100.7
9.2,17,150.4
8.78,15,97.5
7.75,16,86.9
7.53,15,85
6.1,15,73.6
6.99,15,82.4
7.38,17,89.8
7.92,15,89.9
8.66,15,96.2
8.78,15,109.1
7.84,17,79.2
7.78,14,89.7
9.29,17,101.2
8.5,16,95.1
7.44,16,81.8
7.81,16,90.7
8.34,15,90
8.3,18,92.2
6.98,17,78.6
5.36,17,74.2
6.29,16,77.8
5.94,16,85.1
7.58,16,81.6
6.77,16,89.5
6.69,15,84.8
8.46,17,95.9
8.28,15,85.1
7.74,17,94.3
5.69,16,73.1
7.5,17,90.2
6.68,16,88.8
7.52,14,86.3
7.54,16,81
8.22,17,99.2
7.25,16,79.7
6.35,16,83.3
7.48,16,83.8
6.19,17,85.5
5.34,17,73.9
5.68,16,85.1
5.71,15,72.1
6.04,16,81.8
5.56,15,76.6
7.08,17,93.5
6.74,16,73.2
6.8,17,92.4
5.28,16,72.8
5.14,14,77.8
7.87,17,85.6
8.61,17,98.7
8.32,14,89.9
7.26,17,91.7
7.32,15,84.3
8.05,16,97.6
7.65,15,86
7.46,18,95.7
7.74,15,84.3
8.31,15,90.7
6.73,17,86.2
6.38,17,81.4
6.03,16,78.7
7.14,17,91.8
17.55,15,85.8
11.48,15,101.5
7.04,15,81.2
7.44,16,87.5
8.08,15,86.4
7.49,17,92.1
8.47,17,86
6.42,14,82
8.25,17,88.1
7.39,15,87.4
8.62,16,85.9
9.27,18,101.5
8.02,16,82.6
7.5,17,89.8
7.79,16,84.6
8.65,19,98.7
9.1,16,94.3
9.14,17,101.9
10.58,16,99.7
9.19,15,99.6
7.91,16,83.8
7.45,17,86.9
6.49,16,76.1
5.06,18,93
5.75,17,79.1
6.94,18,81.7
7.57,16,81.3
6.33,17,89.4
9.33,17,93
10.5,17,99.1
8.53,17,92.5
8.29,16,87.2
9.42,17,91.8
9.61,18,99.2
11.17,16,98.4
8.79,16,96.1
8.36,14,92.4
8.67,14,110
8.56,13,94.2
8.48,13,106.7
8.8,15,98.3
10.73,17,97
9.29,16,96.9
9.98,18,96.7
10.14,16,89.7
11.34,19,106.5
12.46,16,103.6
11.23,16,104.1
11.18,17,99.6
10.16,17,107.3
10.47,17,92.7
11.4,16,113.4
13.06,21,710
11.37,17,103.9
11.45,16,100.3
11.51,19,119.6
12.04,16,105.6
11.4,17,105.9
11.3,17,101.4
9.73,17,101.1
11.28,18,102.1
12.18,16,119.7
10.02,17,101.4
9.66,16,106.2
11.38,17,104.9
10.48,17,101.2
10.22,17,96.5
10.42,18,110.3
9.59,16,96
10.55,17,103.7
10.08,17,104.3
10.42,17,683.3
10.81,16,102.2
10.49,17,112.8
10.39,16,99.3
10.23,18,104.7
10.08,18,93
8.75,15,98.8
9.39,16,91.4
9.58,16,97.7
8.57,18,86.4
8.15,18,88.2
6.7,18,80.5
9.51,17,140.6
8.58,16,78.8
7.45,17,83
7.15,16,83.9
8.2,16,87.5
9.62,17,88.6
9.36,18,91.2
9.43,18,85.1
9.54,18,93.1
9.55,18,89.9
9.02,17,87.6
8.14,18,84.5
6.93,15,93.7
7.4,17,82.6
8.36,18,92.2
7.89,18,83.1
8.51,17,89.4
9.07,19,84.7
7.81,16,92.7
8.84,16,85
8.75,17,89
7.71,17,80.4
8.51,19,155.5
7.88,18,88.4
8.33,19,94.5
8.64,16,83.8
7.44,19,96.4
7.64,19,83.5
9.2,18,90.8
8.56,17,88.8
9.36,18,96.7
9.29,18,90
9.59,17,110.1
9.14,18,89.3
8.71,17,90.7
9.85,18,89.4
9.33,18,98.3
9.02,17,90.5
8.68,17,93
8.3,15,85.5
9.94,19,99.8
9.18,18,91
9.33,17,89.9
9.03,17,88.8
9.19,18,102.5
8.75,18,86.2
9.3,18,97.3
10.24,17,92.3
18.16,17,245.2
8.46,17,82.9
10.78,18,88
8.65,17,75.1
11.36,17,99.6
8.52,18,84.7
12.96,18,109.6
12.58,16,106.4
11.86,18,111.2
11.6,17,100.7
10.76,18,100.7
10.39,18,88.1
11.21,17,98.2
10.64,18,100.1
11.25,19,108.1
10.08,17,91.5
8.98,17,98.1
7.8,17,78.9
9.49,18,87.7
8.53,17,89.6
8.99,18,87.9
9.54,17,82.2
9.38,19,102.4
8.74,17,83.2
9.62,20,144.2
9.25,18,95.2
9.75,17,94.9
8.15,17,82.1
8.54,17,91.9
8.48,18,87.9
10.63,18,99.2
9.93,16,85.9
8.83,20,100.8
8.8,17,79.1
12.64,17,103.2
14.66,16,117.4
13.18,16,110.8
12.98,16,98.2
14.45,15,116.4
13.46,16,99.5
13.09,17,112.4
11.38,18,94.1
8.6,16,85.5
8.73,16,80
9.43,17,98.7
8.71,16,85.3
8.53,17,83.5
8.77,17,91.7
12.77,17,109.1
11.95,18,97.9
12.29,16,111.7
9.82,16,88.3
8.01,18,85.7
7.93,18,92.4
6.93,18,83.2
5.41,16,68
6,17,80.7
8.46,15,78.2
7,17,87
7.26,16,79.8
7.3,16,95.3
7.41,15,78.4
6.41,17,83.2
6.24,17,80.3
7.65,18,90.9
7.26,16,84
7.03,18,101.6
7.09,15,84.5
5.59,18,97.3
7.38,15,78.2
5.98,16,80.9
5.51,17,79
5.52,16,78.4
5.82,16,74.8
5.5,17,80.6
6.3,16,81.4
6.73,16,87.6
7.81,18,84.2
7.34,18,87.6
6.22,16,71.5
7.35,17,87.4
7.33,16,83.8
7.65,17,90.7
5.49,18,71
7.96,17,94.7
8.13,17,87
7.54,17,98.7
9.17,16,92.3
8.15,16,92.5
6.67,16,81.9
7.34,17,90.1
7.03,16,86
7.99,16,87.8
7.58,17,91.7
7.54,16,86.8
5.93,17,74
7.04,15,92.1
6.39,15,76.2
5.37,16,77.9
6.62,15,81.3
7.29,16,86.7
7.52,18,89.8
7.4,17,92.5
7.21,16,80
7.78,16,99.1
6.59,17,80.8
6.55,16,83.7
7.51,17,85.8
6.35,15,84.2
6.81,16,86.2
7.27,16,87.5
6.62,16,82.6
6.39,16,87.1
7.19,16,84.1
6.89,16,84.2
5.93,15,128.1
6.57,16,84.7
6.84,17,79.6
6.65,16,91
6.1,16,75.9
9.07,16,100.6
6.79,16,83.8
6.94,18,94.2
6.31,14,76.2
7.57,18,92
7.02,17,82.9
6.9,17,81.5
6.9,16,88.3
7.13,16,86.4
7.44,16,83.4
7.29,16,95.1
6.54,16,81.7
8.69,15,89
8.53,16,97.1
9.69,16,103.6
8.42,17,93.1
7.96,17,95.3
8.22,16,89.8
8.35,16,93.2
9.86,15,99.8
8.75,15,104.6
16.53,17,113.9
7.64,13,92.4
8.38,16,95.9
8.3,15,96.1
8.43,15,85.5
7.64,16,93.1
7.69,16,82.2
7.93,17,94.7
8.18,17,100.7
6.75,16,85.4
7.32,14,81.2
7.86,16,97.1
7.92,14,82.1
7.44,16,92.5
7.59,16,92
7.79,16,95
7.43,15,81.4
7.92,17,104.6
7.31,15,84.3
8.11,16,95.4
8.44,17,97.6
8.73,17,93.2
8.48,17,95.4
7.98,17,93.9
8.02,15,90.5
9.34,17,97
9.35,16,98.5
8.59,16,91.2
8.86,18,92.9
9.04,17,106.5
8.81,16,91.8
8.64,17,96.6
10.14,17,99.7
8.76,18,132.2
8.84,16,89.6
9.63,18,111.9
9.89,15,101.7
9.93,16,100.6
10.48,17,95.1
9.29,18,107
8.58,17,87.4
8.31,18,90.9
9.26,16,96.1
9.32,16,108.4
8.9,16,90.4
9.71,18,101.5
8.82,17,88.4
8.76,18,93.4
9.4,17,98.2
7.27,16,84.8
7.04,15,82.4
8.24,18,92.2
6.86,16,77
8.52,18,94.7
7.61,14,88.4
8.22,18,89.8
7.61,18,84.5
7.68,18,91.4
9.46,18,678
8.1,18,88.3
7.77,17,85.7
6.75,16,82.5
8.97,17,87.4
8.97,17,95.4
7.59,18,82.3
9.26,17,98.8
9.3,18,147.1
8.81,17,96.3
8.39,18,88.1
8.57,18,90.9
8.8,16,87.5
8.58,20,98.3
8.05,16,83.3
6.03,16,81.8
6.91,17,81.5
7.86,18,87.6
7.61,17,89.3
8.29,17,90
8.45,16,82.5
9.58,18,100.3
9.95,18,101
8.78,16,94.6
9.19,18,95.4
9,17,99.2
7.81,17,86.8
8.34,16,96.8
8.93,17,90
8.7,17,646.3
7.74,18,87.7
7.94,17,101.2
6.72,16,80.1
6.98,18,88
6.33,15,86.3
7.03,16,85.8
8.66,17,90.3
9.22,17,90
8.39,17,90.7
7.59,16,94.4
8.68,18,92
8.29,16,93.5
9.01,16,90.5
7.03,17,83.6
7.94,16,79.2
8.37,18,90.9
8.43,18,89.2
8.65,17,90.8
7.9,17,80.8
8.53,18,103.4
7.47,15,75.9
6.99,17,84.4
7.58,16,88.1
7.12,14,91.9
9.38,17,84.8
8.58,17,98.9
7.87,16,79
7.68,18,87.6
8.03,16,92.2
8.88,18,91.2
8.37,15,87.4
7.75,17,88.9
8.35,17,158.4
7.92,18,86.5
7.57,17,89
7.51,17,88.4
8.23,17,90.9
8.11,20,103.8
8.02,18,81.8
7.8,18,84.9
8.32,17,89
8.17,18,87.1
7.83,17,77.4
7.68,17,89.7
8.28,17,82.8
7.99,17,89.4
9.33,17,93.3
7.73,18,86.6
7.71,17,81.2
8.86,17,87.7
8.6,17,85.4
8.97,18,95.3
9.17,16,90.7
9.36,18,104.3
9.14,17,85.5
9.38,18,107.1
10.51,18,96.1
9.25,17,98.8
9.46,17,91.1
15.42,16,269.2
8.17,16,68.7
7.28,17,79
7.72,18,80.8
7.79,18,82.1
9.84,17,85.7
18.51,15,153.5
16.37,16,135.6
10.29,17,103.7
16.27,15,149
11.21,16,109.3
9.13,18,90.2
9.64,18,102.9
8.53,17,83.6
8.53,16,105.1
8.29,17,94.9
7.97,17,94
8.28,18,91.3
7.9,18,96.6
6.69,16,83.4
7.47,18,87.9
7.67,16,84.8
8.47,18,88.1
8.4,19,89.1
8.64,18,139.1
8.22,17,94.2
13.67,16,125.7
16.08,16,148.4
16.55,17,153.4
14.87,16,131.1
7.89,17,86.3
7.44,17,86.2
7.16,18,91.1
6.43,15,78.6
7.58,18,88.7
7.21,17,83
5.83,17,77.3
7.61,18,84.6
7.81,18,92.3
6.75,16,78.3
8.59,17,100.2
9.02,16,91.1
8.61,18,95.1
8.58,17,96.7
8.19,18,93.8
7.22,16,86
7.76,18,93.5
6.96,18,83.6
7.18,17,88
6.8,16,78.7
7.2,17,98.6
7.96,17,80
7.35,16,96.3
7.44,16,84.8
7.14,15,91.4
6.47,16,83.7
7.79,18,92.3
8.15,17,88
9.91,19,100.7
8.24,13,90.5
7.48,17,90.8
6.96,16,87.3
6.67,16,87
5.98,16,75.7
7.15,16,93
7.11,19,90
8.06,17,95.2
8.8,15,91.6
8.27,18,109.9
7.17,16,89.8
7.51,17,92
6.68,15,86.4
7.42,17,97.8
6.75,17,83.9
7.37,16,86.1
7.23,15,80.2
5.94,17,83.8
6.76,16,87.4
7.49,16,86.2
7.33,14,87.9
7.98,16,96.5
8.48,15,93.3
8.34,15,98.9
9.05,15,98.8
7.83,16,102.5
6.94,16,82.4
6.56,18,95.5
7.47,16,86.1
8.22,17,96.4
7.61,16,92.1
8.29,17,93.9
6.18,15,83
4.28,15,77.3
3.56,15,63.8
3.8,17,68.8
2.92,16,63.7
3.09,16,63.8
4.01,15,119.6
4.47,17,73.6
4.29,15,62.2
3.31,16,67.2
2.68,16,66.2
2.8,17,63
1.93,15,52
2.7,17,74.1
2.12,16,54.7
2.1,15,60.9
2.08,15,61.3
1.93,16,61.2
1.47,16,48.9
2.54,16,66.2
2.37,16,56.7
2.69,15,62.6
2.38,16,58
3.97,16,73.4
3.15,15,62.3
3.3,17,71.1
2.54,16,63.6
2.85,15,66.9
2.83,16,61
2.74,15,71.7
2.57,15,59.2
3.33,16,74.8
2.53,15,62.9
2.86,16,63
2.38,17,58.8
7.75,17,93.4
11.02,16,109.6
14.45,15,139.9
15.58,15,144.1
15.88,18,172.2
16.74,15,149.8
15.27,16,141.2
16.53,14,154.7
14.5,15,139.7
14.39,15,133
12.25,15,131
11.33,16,117.4
12.11,14,134.3
14.62,14,139.1
14.36,15,150.3
15.83,16,148.8
14.94,15,150.4
14.91,14,138.7
22.08,14,149.1
27.24,16,133.3
13.69,16,127.4
10.22,15,111.9
10.47,17,121.7
11.09,16,123.3
10.57,17,116.4
4.08,17,70.2
3.07,16,68.9
3.09,16,62.8
2.49,17,70.2
2.08,16,57.5
2.22,16,62.6
1.9,16,56.6
2.29,17,69.8
2.75,15,56.8
2.17,17,65.5
2.23,16,56.9
2.24,18,108.8
2.1,16,60.3
1.94,17,58.4
2.02,16,53.9
2.07,16,64.8
2.08,17,58.3
1.94,16,58
1.81,16,58.5
1.94,17,57.7
1.98,16,51.2
2.4,17,104.8
3.99,18,73
3.97,17,68
4.14,17,67.5
3.88,16,76.6
3.42,16,62.5
3.25,16,69.3
3.14,15,63.4
3.91,17,70.6
3.45,18,66.1
4.05,15,67.9
4.59,15,69.5
4.95,17,74
7.27,17,85.6
15.97,15,145.3
14.61,15,133
14.07,17,140.5
13.34,17,126.5
12.66,15,128.3
12.67,16,133.3
14.89,16,145.1
14.91,16,145
16.33,15,168.1
18.73,15,169.6
15.9,16,152.6
17.26,16,160.5
15.59,16,159.2
16.58,18,734
11.32,17,134.6
14.31,15,129
17.8,16,162.2
14.55,17,151.2
15.34,15,150.2
12.48,17,114.8
14.45,16,149.1
10.65,16,107.1
6.27,17,86.1
4.74,18,75.5
2.49,17,64.3
1.91,17,53.5
2.29,16,71.3
2.86,16,56.8
2.35,15,59
2.45,19,60.8
2.66,15,64.4
2.29,17,56.4
2.3,16,58.3
4.61,16,66.4
8.49,17,95
8.12,18,93
6.76,17,90.3
6.24,16,76.8
5.8,16,81
7.88,17,91.9
7.35,16,88.3
7.84,17,89
9.85,19,685.5
6.52,17,74.4
5.83,18,88.3
5.87,18,78
7.46,17,84
6.66,18,79.8
7.15,18,84.2
6.95,17,78.9
6.97,17,84.7
5.75,18,78.2
11.79,17,111.2
11.75,16,111
9.96,17,115.2
11.67,16,111.9
11.33,17,104.3
9.61,17,109.3
10.29,17,111.2
10.4,16,109.2
4.93,16,79.4
7.03,16,80.9
6.28,18,84.5
10.48,15,105.4
11.3,17,108.6
9.1,18,99.1
8.14,15,104.3
3.8,17,64.8
1.6,17,51.4
1.5,16,44.2
1.37,14,57.3
1.44,18,45.8
1.57,17,50.4
1.34,15,46.9
1.55,16,50.2
1.68,18,116.3
1.56,17,62.2
1.32,16,52.2
1.56,16,51.8
1.45,17,47.5
1.71,17,61.4
1.55,16,47.1
1.54,17,57.5
1.51,16,49.4
1.87,17,53.2
1.41,16,47.8
1.52,16,51.5
8.51,15,81.2
12.85,18,137.7
12.67,16,125.1
12.15,16,124.2
12.51,18,127.6
12.58,18,139.4
11.62,17,117.5
11.49,16,127.5
11.2,17,110
10.38,17,125.5
11.06,16,118.3
11.46,17,127.4
13.23,16,123.4
12.95,17,140.5
12.66,16,129.4
23.55,17,300.3
11.9,16,109.6
10.8,17,110.1
10.06,17,93.9
11.83,16,109.6
11.62,17,116.7
20.57,16,154.8
22.39,16,169.8
21.3,17,165.7
22.68,16,166.1
19.69,15,161
19.05,16,147.9
18.2,15,145.6
14.72,14,113.4
19.37,17,164.2
18.87,15,148.5
20.9,16,149.2
20.7,16,162.9
22.29,16,170.4
22.47,17,171.5
21.63,15,167.2
22.52,17,179.7
20.01,16,170.2
23.35,17,188.4
20.86,17,337.7
22.73,17,165.6
20.69,16,188.9
22.42,15,171.8
20.8,17,162.6
23.14,17,186.9
19.59,15,170.1
21.63,16,161.5
18.67,17,165.8
19.66,16,161.9
19.24,16,161.9
21.06,17,148.3
17.31,16,167.6
17.67,15,139.5
18.14,17,161.9
20.14,16,153.7
19.97,16,168.8
19.38,17,161.1
19.01,17,179.6
16.77,15,154.2
17.41,17,172.3
16.81,16,150.3
16.88,16,171.2
19.17,16,166.7
12.45,16,142.7
14.92,15,127.9
14.52,18,152.9
16.17,16,151.5
12.98,17,132.9
12.88,17,122.8
16.75,17,155.6
19.07,15,167.5
15.56,15,150.6
18.58,16,168.4
20.17,18,177.7
20,16,158.9
18.9,15,175.9
20.92,16,177
19.66,16,178.8
20.1,16,183.4
19.12,16,172.7
16.92,17,161.3
19.67,17,169.1
18.02,16,172.3
18.44,17,177.4
18.84,16,170.7
20.83,16,170.5
20.6,17,190.7
19.39,16,172.6
19.95,17,178
20.72,16,174.5
21.35,16,183.5
19.31,18,173.9
19.29,16,172.3
18.7,16,171.2
18.6,16,157.7
19.5,17,174.9
18.31,15,164.4
19.27,16,173.3
19.96,16,166
17.16,16,179.8
19.21,17,189.5
20.4,16,180.2
18.31,17,163.8
18.74,16,167.4
18.41,17,161.3
19.38,16,199
21.03,17,181.7
18.49,15,157.4
20.27,15,167.6
18.82,17,171.3
20.32,16,174
17.9,16,166.1
18.39,15,167.1
18.89,16,161.4
18.42,16,157.9
16.99,18,176.5
18.47,16,166.1
18.1,14,169.7
18.12,14,164.3
18.48,16,168.9
19.5,16,176.9
21.83,16,182.8
19.04,16,173.9
19.95,16,174.1
18.47,15,170.9
19.3,17,169.1
17.91,15,155.3
18.43,17,170
19.32,16,166.3
21.6,17,178
21.42,15,189.1
22.09,18,181.6
21.13,15,179
23.24,16,194.4
21.8,16,188.7
20.87,17,181.5
20.96,16,158.2
24.18,17,195.1
23.98,15,167.7
23.19,17,179.7
20.59,16,218.3
22.43,17,164.9
28.1,15,188.5
26.15,17,191.6
21.06,15,151.1
21.11,16,155.5
18.04,17,140.6
15.29,16,138.3
27.52,16,185.1
25.94,16,201.1
27.45,15,194.4
27.33,16,203.6
26.18,17,199
26.47,16,242.5
27.92,16,203
26.89,18,198.2
29.81,16,197.4
28.53,15,207.1
22.3,17,190.6
19.56,17,172
17.85,15,149
17.84,16,172.2
17.19,15,154.1
13.88,18,141.7
16.67,16,160
15.19,17,142.7
14.93,16,130.3
12.19,15,133.9
12.75,17,131.7
12.28,16,118.4
11.59,15,121.9
11.15,16,123.2
11.89,15,124.9
11.65,16,126.9
11.74,16,125
10.67,17,119.1
11.5,16,115.5
11.41,18,114
11.07,17,143.4
11.88,16,130.7
12.2,16,122
11.39,16,115.3
10.62,16,116.2
10.46,18,118.1
11.17,16,114.2
10.8,16,103.8
10.4,16,118
10,15,110.6
10.23,19,98.5
11.79,16,124.5
11.51,16,106.5
11.67,17,135.8
12.95,15,127.9
12.65,16,123.2
10.3,18,108
10.08,16,113.8
10.26,15,100.8
11.2,17,122.4
11.91,16,118
11.08,16,114.2
10.66,17,107.1
11.23,16,134.3
10.83,17,101.6
9.94,16,107.6
9.62,17,105.8
8.82,17,100.6
9.63,17,99.3
12.01,16,130.8
10.4,16,114.2
13.05,17,138.2
13.44,16,132.3
12.65,16,135
11.68,17,122.8
11.7,16,119.8
15.41,19,726.8
13.56,17,151.8
12.94,14,130.8
13.21,17,137.3
12.91,16,123.7
12.39,15,123.6
13.57,15,131.1
12.01,15,119.2
12.72,16,131.7
13.68,16,136
12.6,16,118.5
12.15,17,126.3
12.08,17,126.6
13.2,15,144.4
14.42,16,184.9
14.68,16,146.2
13.75,16,138
12.82,14,142.3
10.62,13,117
11.44,14,124.3
12.54,12,129.7
12.96,13,140.4
11.93,13,139
15.19,16,132.7
14.81,15,137
10.61,17,128.5
10.89,17,117.6
11.33,17,122.4
12.08,18,124.1
12.56,17,744.7
16.62,16,157.1
16.1,17,163
15.07,16,153.6
13.28,16,172.4
15.29,15,151
13.65,16,154
13.48,16,119.2
14.57,17,146.8
11.86,16,115
10.32,17,107.5
10.05,16,106.8
9.01,18,99.4
10.24,18,99.5
11.14,17,111.5
10.88,16,113.6
10.92,16,110.3
11.54,17,122
10.08,18,100.8
11.37,17,108.2
11.67,16,121.9
11.78,16,114
12.94,15,133.9
11.09,18,119.5
12.29,19,129.1
10.64,15,109.4
11.42,16,130.1
10.65,16,112.8
11.5,16,117.5
10.72,17,109.7
10.99,18,117.3
11.74,16,114.8
11.33,17,113.4
10.76,19,115.3
9.87,19,111.1
6.85,17,94.8
1.91,17,94.8
8.39,16,87.2
12.47,17,137.5
10.38,15,109.8
9.47,17,111.3
6.97,15,87.9
6.58,19,88.2
7.19,16,125.3
13.85,15,133.7
13.87,16,140.1
11.67,16,120.8
13.28,15,121.5
26.28,25,204.5
29.5,24,207.1
31.29,26,232.7
36.4,24,219.5
35.16,25,214.2
31.18,25,460.8
26.8,25,148.8
32.75,24,140.1
39.98,26,217.5
41.69,27,243.2
39.68,26,1637.3
42.02,24,220.4
39.58,25,2996.4
11.99,15,258.6
12.63,15,107.2
9.77,15,99.1
11.2,15,105.2
10.85,15,110.5
12.23,14,117.3
12.67,15,120.5
13.24,16,108.7
15.55,16,136
13.88,15,141.3
13.78,16,130.6
10.59,16,115.2
6.92,16,83.6
12.6,16,121.1
12.06,15,126.4
13.92,17,134.9
15.15,16,134.9
15.13,16,147.5
14.84,16,153.9
11.76,16,114
11.3,16,107.7
11.53,17,116.4
13.14,15,125.7
13.67,16,295.6
13.78,16,147.3
14.01,17,144.5
12.09,15,121
17.43,18,267
12.43,17,124.1
12.35,17,120.2
12.29,16,126.9
13.27,16,125.2
11.85,17,122.4
11.55,17,124.9
12.31,17,113.5
